Time,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
1044.5,22.1709824732763,10.575639729866,5,13.8749999999999,11.9659302679642,33.0772069969563,20,0,38.0466416510369,0
1045,22.2466035022008,10.5825837064011,5,13.9166666666666,12.0109853625311,33.0984291068085,20,0,38.0723030275177,0
1045.5,22.3222728429215,10.5893445721895,5,13.9583333333333,12.0560846530784,33.1193241001362,20,0,38.0973013430439,0
1046,22.3979891946534,10.5959234030681,5,13.9999999999999,12.1012274236819,33.1398947845129,20,0,38.1216404598821,0
1046.5,22.4737512643203,10.6023212778533,5,14.0416666666666,12.146412962392,33.1601439619787,20,0,38.1453242510451,0
1047,22.5495577665763,10.6085392783334,5,14.0833333333333,12.1916405612464,33.1800744286978,20,0,38.1683566002718,0
1047.5,22.6254074238271,10.6145784892585,5,14.1249999999999,12.2369095162847,33.1996889746246,20,0,38.1907414020002,0
1048,22.7012989662506,10.6204399983283,5,14.1666666666666,12.2822191275606,33.2189903831805,20,0,38.2124825613307,0
1048.5,22.7772311318184,10.6261248961771,5,14.2083333333333,12.3275686991566,33.2379814309382,20,0,38.2335839939819,0
1049,22.8532026663163,10.6316342763575,5,14.2499999999999,12.3729575391962,33.2566648873149,20,0,38.2540496262377,0
1049.5,22.9292123233651,10.6369692353208,5,14.2916666666666,12.418384959858,33.2750435142751,20,0,38.273883394887,0
1050,23.0052588644412,10.6421308723964,5,14.3333333333333,12.4638502773888,33.2931200660404,20,0,38.293089247155,0
1050.5,23.081341058897,10.6471202897682,5,14.3749999999999,12.5093528121168,33.3108972888083,20,0,38.3116711406271,0
1051,23.1574576839812,10.6519385924496,5,14.4166666666666,12.5548918884647,33.3283779204788,20,0,38.3296330431657,0
1051.5,23.2336075248586,10.6565868882557,5,14.4583333333333,12.6004668349626,33.3455646903886,20,0,38.3469789328185,0
1052,23.30978937463,10.6610662877747,5,14.4999999999999,12.6460769842616,33.3624603190532,20,0,38.3637127977206,0
1052.5,23.3860020343519,10.6653779043362,5,14.5416666666666,12.6917216731461,33.3790675179164,20,0,38.3798386359891,0
1053,23.4622443130559,10.669522853978,5,14.5833333333333,12.7374002425467,33.3953889891072,20,0,38.3953604556103,0
1053.5,23.5385150277675,10.6735022554114,5,14.6249999999999,12.7831120375532,33.411427425204,20,0,38.4102822743208,0
1054,23.6148130035252,10.6773172299841,5,14.6666666666666,12.8288564074269,33.4271855090054,20,0,38.424608119481,0
1054.5,23.6911370733991,10.6809689016417,5,14.7083333333333,12.8746327056131,33.4426659133082,20,0,38.4383420279428,0
1055,23.7674860785088,10.6844583968869,5,14.7499999999999,12.9204402897533,33.4578713006925,20,0,38.4514880459099,0
1055.5,23.8438588680419,10.6877868447377,5,14.7916666666666,12.9662785216977,33.4728043233121,20,0,38.4640502287927,0
1056,23.9202542992712,10.6909553766833,5,14.8333333333333,13.0121467675171,33.4874676226931,20,0,38.4760326410556,0
1056.5,23.9966712375724,10.6939651266383,5,14.8749999999999,13.0580443975145,33.5018638295376,20,0,38.4874393560597,0
1057,24.0731085564409,10.6968172308961,5,14.9166666666666,13.1039707862373,33.5159955635338,20,0,38.498274455898,0
1057.5,24.1495651375083,10.699512828079,5,14.9583333333333,13.1499253124887,33.5298654331727,20,0,38.5085420312258,0
1058,24.2260398705589,10.7020530590885,5,14.9999999999999,13.1959073593388,33.5434760355699,20,0,38.5182461810842,0
1058.5,24.3025316535458,10.704439067053,5,15.0416666666666,13.2419163141362,33.5568299562941,20,0,38.5273910127185,0
1059,24.3790393926059,10.7066719972742,5,15.0833333333333,13.287951568519,33.5699297692004,20,0,38.5359806413907,0
1059.5,24.4555620020756,10.7087529971721,5,15.1249999999999,13.3340125184253,33.58277803627,20,0,38.5440191901872,0
1060,24.532098404505,10.710683216228,5,15.1666666666666,13.3800985641045,33.5953773074548,20,0,38.5515107898194,0
1060.5,24.6086475306727,10.7124638059269,5,15.2083333333333,13.4262091101271,33.6077301205275,20,0,38.5584595784207,0
1061,24.6852083195993,10.7140959196981,5,15.2499999999999,13.4723435653952,33.6198390009374,20,0,38.564869701337,0
1061.5,24.7617797185611,10.7155807128536,5,15.2916666666666,13.5185013431527,33.6317064616701,20,0,38.5707453109131,0
1062,24.8383606831032,10.7169193425267,5,15.3333333333333,13.5646818609949,33.643335003114,20,0,38.5760905662731,0
1062.5,24.9149501770516,10.7181129676077,5,15.3749999999999,13.6108845408783,33.6547271129299,20,0,38.5809096330962,0
1063,24.9915471725258,10.7191627486794,5,15.4166666666666,13.6571088091297,33.665885265927,20,0,38.5852066833878,0
1063.5,25.0681506499502,10.7200698479506,5,15.4583333333332,13.7033540964556,33.6768119239424,20,0,38.588985895246,0
1064,25.1447595980651,10.7208354291887,5,15.4999999999999,13.7496198379507,33.6875095357261,20,0,38.5922514526222,0
1064.5,25.2213730139378,10.7214606576506,5,15.5416666666666,13.7959054731073,33.6979805368301,20,0,38.5950075450791,0
1065,25.297989902972,10.7219467000135,5,15.5833333333332,13.8422104458228,33.708227349502,20,0,38.5972583675422,0
1065.5,25.3746092789183,10.7222947243026,5,15.6249999999999,13.8885342044085,33.7182523825829,20,0,38.5990081200485,0
1066,25.4512301638827,10.7225058998198,5,15.6666666666666,13.9348762015972,33.7280580314102,20,0,38.6002610074895,0
1066.5,25.5278515883353,10.7225813970693,5,15.7083333333332,13.9812358945509,33.7376466777232,20,0,38.6010212393512,0
1067,25.6044725911186,10.7225223876834,5,15.7499999999999,14.027612744868,33.7470206895746,20,0,38.6012930294493,0
1067.5,25.6810922194549,10.7223300443468,5,15.7916666666666,14.0740062185906,33.7561824212444,20,0,38.6010805956602,0
1068,25.7577095289531,10.7220055407195,5,15.8333333333332,14.1204157862114,33.7651342131585,20,0,38.6003881596485,0
1068.5,25.8343235836153,10.7215500513592,5,15.8749999999999,14.1668409226797,33.7738783918115,20,0,38.5992199465903,0
1069,25.9109334558427,10.7209647516422,5,15.9166666666666,14.2132811074082,33.7824172696926,20,0,38.5975801848932,0
1069.5,25.9875382264407,10.7202508176834,5,15.9583333333332,14.2597358242786,33.7907531452152,20,0,38.5954731059118,0
1070,26.0641369846236,10.7194094262558,5,15.9999999999999,14.3062045616472,33.7988883026511,20,0,38.5929029436601,0
1070.5,26.1407288280189,10.7184417547083,5,16.0416666666666,14.3526868123507,33.8068250120666,20,0,38.5898739345208,0
1071,26.2173128626708,10.7173489808833,5,16.0833333333332,14.3991820737106,33.8145655292641,20,0,38.5863903169499,0
1071.5,26.293888203043,10.7161322830325,5,16.1249999999999,14.4456898475383,33.8221120957253,20,0,38.5824563311798,0
1072,26.3704539720209,10.714792839733,5,16.1666666666666,14.4922096401396,33.8294669385589,20,0,38.5780762189171,0
1072.5,26.4470093009137,10.7133318298014,5,16.2083333333332,14.5387409623185,33.836632270451,20,0,38.5732542230389,0
1073,26.5235533294553,10.7117504322079,5,16.2499999999999,14.5852833293811,33.8436102896192,20,0,38.5679945872851,0
1073.5,26.6000852058046,10.710049825989,5,16.2916666666666,14.6318362611392,33.8504031797691,20,0,38.5623015559484,0
1074,26.6766040865456,10.7082311901601,5,16.3333333333333,14.6783992819132,33.8570131100552,20,0,38.5561793735604,0
1074.5,26.7531091366865,10.7062957036266,5,16.3749999999999,14.724971920535,33.863442235043,20,0,38.5496322845763,0
1075,26.8295995296584,10.7042445450947,5,16.4166666666666,14.7715537103505,33.869692694676,20,0,38.5426645330557,0
1075.5,26.9060744473129,10.7020788929816,5,16.4583333333333,14.8181441892215,33.875766614244,20,0,38.5352803623409,0
1076,26.9825330799198,10.6997999253247,5,16.4999999999999,14.8647428995278,33.8816661043553,20,0,38.5274840147337,0
1076.5,27.0589746261636,10.6974088196903,5,16.5416666666666,14.9113493881685,33.8873932609113,20,0,38.5192797311689,0
1077,27.1353982931392,10.6949067530818,5,16.5833333333333,14.957963206563,33.8929501650838,20,0,38.5106717508852,0
1077.5,27.2118032963478,10.6922949018472,5,16.6249999999999,15.0045839106516,33.8983388832953,20,0,38.5016643110947,0
1078,27.2881888596908,10.6895744415856,5,16.6666666666666,15.0512110608964,33.903561467201,20,0,38.49226164665,0
1078.5,27.3645542154645,10.6867465470544,5,16.7083333333333,15.0978442222807,33.908619953675,20,0,38.4824679897083,0
1079,27.4408986043529,10.6838123920741,5,16.7499999999999,15.1444829643091,33.9135163647975,20,0,38.4722875693957,0
1079.5,27.5172212754206,10.6807731494348,5,16.7916666666666,15.1911268610067,33.9182527078453,20,0,38.4617246114669,0
1080,27.5935214861046,10.6776299908002,5,16.8333333333333,15.2377754909178,33.9228309752843,20,0,38.4507833379654,0
1080.5,27.6697985022058,10.6743840866124,5,16.8749999999999,15.2844284371047,33.9272531447648,20,0,38.4394679668807,0
1081,27.7460515978793,10.6710366059962,5,16.9166666666666,15.3310852871459,33.9315211791187,20,0,38.4277827118048,0
1081.5,27.8222800556244,10.6675887166622,5,16.9583333333333,15.3777456331338,33.9356370263594,20,0,38.4157317815861,0
1082,27.898483166274,10.6640415848107,5,16.9999999999999,15.4244090716723,33.9396026196834,20,0,38.4033193799838,0
1082.5,27.9746602289828,10.6603963750343,5,17.0416666666666,15.4710752038737,33.9434198774748,20,0,38.3905497053184,0
1083,28.0508105512153,10.656654250221,5,17.0833333333333,15.5177436353553,33.947090703311,20,0,38.3774269501235,0
1083.5,28.1269334487329,10.652816371456,5,17.1249999999999,15.5644139762363,33.9506169859717,20,0,38.3639553007955,0
1084,28.2030282455803,10.6488838979244,5,17.1666666666666,15.6110858411328,33.9540005994489,20,0,38.3501389372415,0
1084.5,28.2790942740712,10.6448579868131,5,17.2083333333333,15.6577588491542,33.9572434029592,20,0,38.3359820325279,0
1085,28.3551308747734,10.6407397932124,5,17.2499999999999,15.7044326238979,33.9603472409584,20,0,38.3214887525272,0
1085.5,28.431137396493,10.6365304700176,5,17.2916666666666,15.7511067934441,33.9633139431577,20,0,38.3066632555646,0
1086,28.5071131962581,10.6322311678308,5,17.3333333333333,15.7977809903503,33.9661453245421,20,0,38.2915096920635,0
1086.5,28.5830576393016,10.6278430348619,5,17.3749999999999,15.8444548516452,33.9688431853901,20,0,38.2760322041908,0
1087,28.6589700990438,10.62336721683,5,17.4166666666666,15.8911280188223,33.971409311296,20,0,38.2602349255027,0
1087.5,28.7348499570731,10.6188048568651,5,17.4583333333333,15.9378001378332,33.973845473193,20,0,38.244121980588,0
1088,28.8106966031276,10.6141570954088,5,17.5,15.9844708590803,33.9761534273788,20,0,38.2276974847144,0
1088.5,28.8865094350747,10.6094250701158,5,17.5416666666666,16.0311398374092,33.978334915543,20,0,38.2109655434716,0
1089,28.9622878588908,10.6046099157552,5,17.5833333333333,16.0778067321008,33.9803916647949,20,0,38.1939302524168,0
1089.5,29.0380312886396,10.5997127641121,5,17.625,16.1244712068629,33.982325387695,20,0,38.1765956967188,0
1090,29.1137391464505,10.5947347438887,5,17.6666666666666,16.1711329298213,33.984137782286,20,0,38.1589659508034,0
1090.5,29.1894108624953,10.5896769806062,5,17.7083333333333,16.2177915735108,33.9858305321268,20,0,38.1410450779992,0
1091,29.2650458749656,10.5845405965067,5,17.75,16.2644468148656,33.987405306327,20,0,38.1228371301824,0
1091.5,29.3406436300478,10.579326710455,5,17.7916666666666,16.3110983352092,33.9888637595839,20,0,38.1043461474243,0
1092,29.4162035818989,10.5740364378406,5,17.8333333333333,16.3577458202441,33.99020753222,20,0,38.0855761576379,0
1092.5,29.4917251926204,10.5686708904808,5,17.875,16.404388960041,33.9914382502228,20,0,38.0665311762262,0
1093,29.5672079322328,10.5632311765228,5,17.9166666666666,16.4510274490278,33.992557525285,20,0,38.0472152057308,0
1093.5,29.642651278648,10.5577184003472,5,17.9583333333333,16.4976609859778,33.9935669548468,20,0,38.0276322354821,0
1094,29.7180547176421,10.5521336624713,5,18,16.5442892739978,33.9944681221394,20,0,38.00778624125,0
1094.5,29.7934177428269,10.5464780594526,5,18.0416666666666,16.590912020516,33.9952625962298,20,0,37.9876811848965,0
1095,29.8687398556211,10.5407526837936,5,18.0833333333333,16.6375289372687,33.995951932066,20,0,37.9673210140295,0
1095.5,29.9440205652204,10.5349586238457,5,18.125,16.6841397402875,33.9965376705252,20,0,37.946709661657,0
1096,30.0192593885676,10.529096963715,5,18.1666666666666,16.7307441498861,33.9970213384615,20,0,37.9258510458447,0
1096.5,30.0944558503209,10.5231687831672,5,18.2083333333333,16.7773418906454,33.9974044487558,20,0,37.904749069374,0
1097,30.1696094828229,10.5171751575342,5,18.25,16.8239326914002,33.9976885003661,20,0,37.8834076194019,0
1097.5,30.2447198260678,10.5111171576208,5,18.2916666666666,16.8705162852237,33.9978749783797,20,0,37.8618305671233,0
1098,30.3197864276686,10.5049958496114,5,18.3333333333333,16.9170924094127,33.9979653540657,20,0,37.8400217674348,0
1098.5,30.3948088428234,10.4988122949784,5,18.375,16.9636608054722,33.9979610849295,20,0,37.817985058601,0
1099,30.469786634281,10.4925675503905,5,18.4166666666666,17.0102212190992,33.997863614767,20,0,37.7957242619221,0
1099.5,30.5447193723059,10.4862626676221,5,18.4583333333333,17.0567734001668,33.9976743737215,20,0,37.7732431814059,0
1100,30.6196066346429,10.4798986934627,5,18.5,17.103317102707,33.9973947783395,20,0,37.7505456034397,0
1100.5,30.6944480064806,10.4734766696281,5,18.5416666666666,17.1498520848941,33.9970262316299,20,0,37.7276352964659,0
1101,30.7692430804146,10.4669976326712,5,18.5833333333333,17.1963781090273,33.9965701231218,20,0,37.7045160106612,0
1101.5,30.8439914564101,10.4604626138948,5,18.625,17.2428949415124,33.9960278289248,20,0,37.6811914776164,0
1102,30.9186927417634,10.453872639264,5,18.6666666666667,17.2894023528439,33.9954007117893,20,0,37.6576654100213,0
1102.5,30.9933465510636,10.4472287293206,5,18.7083333333333,17.3359001175869,33.994690121168,20,0,37.6339415013505,0
1103,31.067952506153,10.4405318990973,5,18.75,17.3823880143572,33.9938973932786,20,0,37.6100234255543,0
1103.5,31.142510236087,10.4337831580337,5,18.7916666666667,17.4288658258028,33.9930238511662,20,0,37.5859148367503,0
1104,31.2170193770939,10.4269835098928,5,18.8333333333333,17.4753333385839,33.9920708047676,20,0,37.5616193689214,0
1104.5,31.2914795725334,10.4201339526783,5,18.875,17.5217903433529,33.9910395509758,20,0,37.5371406356141,0
1105,31.3658904728549,10.4132354785536,5,18.9166666666667,17.5682366347341,33.9899313737052,20,0,37.512482229642,0
1105.5,31.4402517355557,10.4062890737607,5,18.9583333333333,17.6146720113028,33.9887475439581,20,0,37.487647722793,0
1106,31.5145630251371,10.3992957185413,5,19,17.6610962755643,33.987489319891,20,0,37.4626406655387,0
1106.5,31.5888240130622,10.3922563870583,5,19.0416666666667,17.7075092339326,33.9861579468821,20,0,37.4374645867488,0
1107,31.6630343777108,10.3851720473184,5,19.0833333333333,17.7539106967083,33.9847546575994,20,0,37.4121229934099,0
1107.5,31.7371938043357,10.3780436610962,5,19.125,17.8003004780565,33.9832806720693,20,0,37.3866193703462,0
1108,31.8113019850169,10.3708721838592,5,19.1666666666667,17.8466783959848,33.9817371977461,20,0,37.3609571799465,0
1108.5,31.8853586186168,10.3636585646938,5,19.2083333333333,17.8930442723197,33.9801254295815,20,0,37.3351398618933,0
1109,31.9593634107333,10.356403746233,5,19.25,17.9393979326843,33.9784465500952,20,0,37.3091708328978,0
1109.5,32.0333160736538,10.3491086645847,5,19.2916666666667,17.985739206474,33.9767017294457,20,0,37.2830534864388,0
1110,32.1072163263078,10.3417742492619,5,19.3333333333333,18.0320679268335,33.9748921255022,20,0,37.2567911925049,0
1110.5,32.181063894219,10.3344014231136,5,19.375,18.078383930632,33.9730188839157,20,0,37.2303872973428,0
1111,32.2548585094579,10.3269911022576,5,19.4166666666667,18.1246870584394,33.9710831381923,20,0,37.2038451232091,0
1111.5,32.3285999105926,10.3195441960138,5,19.4583333333333,18.170977154501,33.9690860097656,20,0,37.1771679681275,0
1112,32.4022878426399,10.3120616068396,5,19.5,18.2172540667128,33.9670286080702,20,0,37.1503591056496,0
1112.5,32.4759220570161,10.3045442302663,5,19.5416666666667,18.2635176465962,33.9649120306152,20,0,37.1234217846224,0
1113,32.5495023114867,10.2969929548371,5,19.5833333333333,18.3097677492721,33.9627373630587,20,0,37.0963592289586,0
1113.5,32.6230283701163,10.2894086620462,5,19.625,18.3560042334353,33.9605056792822,20,0,37.0691746374135,0
1114,32.6965000032175,10.2817922262795,5,19.6666666666667,18.4022269613281,33.9582180414654,20,0,37.0418711833662,0
1114.5,32.7699169873,10.2741445147568,5,19.7083333333333,18.4484357987136,33.9558755001613,20,0,37.0144520146061,0
1115,32.8432791050191,10.2664663874756,5,19.75,18.4946306148495,33.9534790943723,20,0,36.9869202531246,0
1115.5,32.9165861451229,10.2587586971556,5,19.7916666666667,18.5408112824607,33.9510298516254,20,0,36.9592789949121,0
1116,32.989837902401,10.2510222891861,5,19.8333333333333,18.5869776777121,33.9485287880491,20,0,36.9315313097603,0
1116.5,33.063034177631,10.2432580015733,5,19.875,18.6331296801808,33.9459769084492,20,0,36.9036802410699,0
1117,33.1361747775257,10.2354666648907,5,19.9166666666667,18.6792671728288,33.9433752063858,20,0,36.875728805664,0
1117.5,33.2092595146795,10.2276491022298,5,19.9583333333334,18.7253900419746,33.9407246642503,20,0,36.8476799936067,0
1118,33.2822882075145,10.2198061291529,5,20,18.771498177265,33.9380262533426,20,0,36.8195367680273,0
1118.5,33.3552606802268,10.2119385536478,5,20.0416666666667,18.8175914716465,33.9352809339482,20,0,36.7913020649504,0
1119,33.4281767627316,10.2040471760833,5,20.0833333333334,18.8636698213368,33.9324896554164,20,0,36.762978793132,0
1119.5,33.5010362906087,10.1961327891673,5,20.125,18.9097331257955,33.9296533562373,20,0,36.7345698338999,0
1120,33.5738391050473,10.1881961779054,5,20.1666666666667,18.9557812876952,33.9267729641205,20,0,36.7060780410023,0
1120.5,33.6465850527909,10.1802381195622,5,20.2083333333334,19.001814212892,33.9238493960726,20,0,36.6775062404596,0
1121,33.7192739860815,10.1722593836233,5,20.25,19.0478318103957,33.9208835584757,20,0,36.6488572304239,0
1121.5,33.7919057626039,10.1642607317602,5,20.2916666666667,19.0938339923405,33.9178763471658,20,0,36.620133781044,0
1122,33.8644802454296,10.1562429177952,5,20.3333333333334,19.1398206739545,33.9148286475112,20,0,36.5913386343368,0
1122.5,33.9369973029603,10.1482066876695,5,20.375,19.1857917735298,33.9117413344909,20,0,36.5624745040629,0
1123,34.0094568088716,10.1401527794121,5,20.4166666666667,19.231747212392,33.9086152727735,20,0,36.5335440756104,0
1123.5,34.0818586420563,10.1320819231108,5,20.4583333333334,19.27768691487,33.9054513167957,20,0,36.5045500058837,0
1124,34.154202686567,10.1239948408846,5,20.5,19.323610808265,33.9022503108409,20,0,36.4754949231989,0
1124.5,34.2264888315596,10.1158922468582,5,20.5416666666667,19.3695188228197,33.8990130891185,20,0,36.4463814271846,0
1125,34.2987169712355,10.1077748471377,5,20.5833333333334,19.4154108916875,33.895740475842,20,0,36.4172120886894,0
1125.5,34.3708870047845,10.0996433397888,5,20.625,19.4612869509011,33.8924332853085,20,0,36.3879894496957,0
1126,34.4429988363268,10.0914984148154,5,20.6666666666667,19.5071469393415,33.8890923219771,20,0,36.3587160232395,0
1126.5,34.5150523748558,10.0833407541418,5,20.7083333333334,19.5529907987066,33.8857183805477,20,0,36.3293942933356,0
1127,34.5870475341796,10.0751710315948,5,20.75,19.5988184734793,33.8823122460401,20,0,36.3000267149107,0
1127.5,34.6589842328636,10.0669899128886,5,20.7916666666667,19.6446299108964,33.8788746938723,20,0,36.2706157137413,0
1128,34.7308623941721,10.058798055611,5,20.8333333333334,19.6904250609165,33.8754064899395,20,0,36.2411636863988,0
1128.5,34.8026819460103,10.050596109212,5,20.875,19.7362038761882,33.8719083906927,20,0,36.2116730001998,0
1129,34.8744428208659,10.0423847149927,5,20.9166666666667,19.7819663120184,33.8683811432172,20,0,36.1821459931631,0
1129.5,34.946144955751,10.034164506098,5,20.9583333333334,19.8277123263399,33.8648254853107,20,0,36.1525849739739,0
1130,35.0177882921437,10.0259361075088,5,21,19.8734418796796,33.8612421455624,20,0,36.1229922219528,0
1130.5,35.0893727759296,10.0177001360376,5,21.0416666666667,19.9191549351262,33.8576318434307,20,0,36.0933699870316,0
1131,35.1608983573438,10.0094572003252,5,21.0833333333334,19.964851458298,33.8539952893217,20,0,36.0637204897354,0
1131.5,35.232364990912,10.0012079008389,5,21.1250000000001,20.0105314173107,33.8503331846667,20,0,36.0340459211708,0
1132,35.3037726353923,9.99295282987305,5,21.1666666666667,20.0561947827446,33.8466462220007,20,0,36.0043484430202,0
1132.5,35.3751212537168,9.98469257155036,5,21.2083333333334,20.1018415276128,33.8429350850397,20,0,35.974630187543,0
1133,35.4464108129336,9.97642770182585,5,21.2500000000001,20.1474716273286,33.8392004487586,20,0,35.9448932575813,0
1133.5,35.5176412841476,9.96815878849212,5,21.2916666666667,20.1930850596726,33.8354429794681,20,0,35.9151397265731,0
1134,35.5888126424632,9.95988639118628,5,21.3333333333334,20.2386818047608,33.8316633348925,20,0,35.8853716385716,0
1134.5,35.6599248669254,9.95161106139825,5,21.3750000000001,20.2842618450119,33.8278621642465,20,0,35.8555910082706,0
1135,35.730977940462,9.94333334248146,5,21.4166666666667,20.3298251651145,33.8240401083117,20,0,35.8257998210337,0
1135.5,35.8019718498254,9.93505376966456,5,21.4583333333334,20.3753717519951,33.8201977995139,20,0,35.7960000329333,0
1136,35.8729065855346,9.92677287006507,5,21.5000000000001,20.4209015947853,33.8163358619989,20,0,35.7661935707924,0
1136.5,35.9437821418176,9.91849116270453,5,21.5416666666667,20.4664146847892,33.8124549117091,20,0,35.7363823322342,0
1137,36.0145985165534,9.91020915852544,5,21.5833333333334,20.5119110154512,33.8085555564592,20,0,35.7065681857363,0
1137.5,36.0853557112144,9.90192736040968,5,21.6250000000001,20.5573905823234,33.8046383960121,20,0,35.6767529706916,0
1138,36.1560537308092,9.89364626319831,5,21.6666666666667,20.6028533830332,33.8007040221543,20,0,35.6469384974748,0
